"HolderAddress","Balance","PendingBalanceUpdate"
"0x012273663b5e873572750c281ec303059ac40898","6.978711325282E-06","No"
"0x0122aff7a2da4facaef592765cfad0f15a79e853","11.1150171672857","No"
"0x01231909a6af736e452e6e7f914532fb70a72be6","1.3","No"
"0x012916ed48b20433b698cb32b488e52c639a2a66","1.38652900483155","No"
"0x012945d7c4c0d855ab73d89e65f52d1a374f1265","2","No"
"0x012c00fdfaa7fe88b643181a3d68db561df8ad3c","1000","No"
"0x012e6e451d1b7b45ee598e7dc8ed1267d1b342be","0.0249685402535087","No"
"0x012ee7035ee11009577963a6d53ad00ebb0f7155","11.8707722599928","No"
"0x01322eaede708250de5ce0c0f916c26ff680c930","410.077029431096","No"
"0x013f1620db7a36639e4ae266aa0a361fa405f60f","0.94702307559197","No"
"0x0144de6afbd892a963025c9690d8f7bbb77943b2","6.28048948376583","No"
"0x01490be342b0d003f45e2e6a299b7a28df231863","30.0472183349476","No"
"0x01529d9ce5359917fd71874fe03d51d5c7183e12","1","No"
"0x01551d1325ca7dc8d12d6ca0afc37f788cdd2a74","0.391656617094037","No"
"0x015661a4cbf1c87d347e0821719fdb27a7363cdb","33.835562871788","No"
"0x01566e09d70eaf8cf552a0bb278437a8cdf394ab","1.43999432400211","No"
"0x015a54c2c197cf355a26f8c18f4c35eea8826f2e","2.83813344118198","No"
"0x016181bf53e4a70a10c7c1339ce8fea604bd8b19","8.25","No"
"0x016addbfc70c26d61a619186ba6ef4475667dc8e","0.207903474391813","No"
"0x016f3589441ec886d585f1259fec29ce4d140c8f","16","No"
"0x01725a69f9873a046381bbf07e108ffc07b14900","150","No"
"0x017484582da754398dbed52fc5dae28b0a31c617","113.802388222078","No"
"0x017bfd35620a24af8da9ad89202f203824fe243c","4.06015068609395","No"
"0x017dd968be604bf4a97beed11339d4acda2e7793","4.10396219259185","No"
"0x017e704eee4ca5e94ba5ff655cfbd041b6cfdb00","23.9555709692788","No"
"0x017fa7fcc0bf3bcd76e6929e225044a89624fd2e","0.0001337","No"
"0x01803aebc21d42517128248aaf70677f9a7ecde6","0.0001337","No"
"0x01803c196955981b19225cf34ff3cea2e5a8e569","0.0001337","No"
"0x0180b43fc63550ac17ee875c2623fbee72c98e17","0.0001337","No"
"0x0180c55c10b5b30287e26073f9775c900c936a33","0.0001337","No"
"0x018174e6c1d49a041054853f81e69fda144e708f","0.0001337","No"
"0x01819db7ad729b96989a6ec0019ce65d0e295519","0.0001337","No"
"0x01819f2d4fb517823a3e349f8d91c5caf3ab7f08","0.0001337","No"
"0x0181d02af8ccd5db8bcb7c65b67cad4834d79689","0.0001337","No"
"0x0182397b618e51688fa53d0729864e94aea8d53f","0.0001337","No"
"0x018271a11924cb7d3743dee0db8b94003f17e142","0.0001337","No"
"0x0182e7aef954c70aeefede9acfc9a5756fffcdc3","0.0001337","No"
"0x018335db5f7e71a68fca460b89262a3c52d19280","0.0001337","No"
"0x0183674c7cc71acd643299507ae0e020f3da7a26","0.0001337","No"
"0x01839c025549c54ddd20c422a41181d2a8b86f11","0.0001337","No"
"0x0183a2aeaaf7ceb00680ff654477f2656a48443a","0.0001337","No"
"0x0183c6b70d2fc25defb377f6013fd3fd564e78e3","0.0001337","No"
"0x0183e1b4cdaa0b570f82fd9e44cc5e67e43704e3","0.0001337","No"
"0x01846849453cc35e83b235a2702dc11880995f58","0.0001337","No"
"0x0184dc0f0cd4850b21290a80d0da2553875ba203","0.0001337","No"
"0x018534a57002c5e02c9cdecd662dd177016c6f9d","0.0001337","No"
"0x018537257960b19bdaabd1685d8c5df2418c3032","0.0001337","No"
"0x018582edd9403d40e55592880ba5d3e049436405","0.0001337","No"
"0x0185c902480af9f33210b90429d452a1077b195b","0.0001337","No"
"0x01860effe70d370c1fb1a82c817ac6d95713e6f9","0.0001337","No"
"0x01866a79aceca8cdecbe3a2b06b508a3b7c5f765","0.0001337","No"
"0x01869a1470f11588c2d5dc14238012d67cae3564","0.0001337","No"
"0x0186d8e65eeb05acdae2788f4f361b1cab165ba5","0.0001337","No"
"0x0186da886cb8aa26365773ce15066473e7b0f438","0.0001337","No"
"0x01872cc2f799fbddecf6fdecefdf014d804858f8","0.0001337","No"
"0x0187ea3b1dd87c6f5990e43d12588a622de65d45","0.0001337","No"
"0x0187f9cb92f11640f3ab83cede2846d7c1fcf673","2.01396885094258","No"
"0x01883852b1f3a13796b64a87b47377dede9e05de","0.0001337","No"
"0x01887e03a48b24daf3faa0b78e5b00fe134504e7","0.0001337","No"
"0x0189291b4a4a6be89d825e0efc2ed1a1f12b1cdc","0.0001337","No"
"0x01892e570d987bd38a463b0b7b705e11bb817807","0.817055546904034","No"
"0x01894215f680ee41ebc078b48dfb0844d25e37ed","0.0001337","No"
"0x0189748e1932ff5ca8abb9760be13d9999f30198","0.0001337","No"
"0x0189844a0a91d8441fddb6b90e4cb7cf0a006b73","0.0001337","No"
"0x0189e78d486377327f73d5f3553a17ac35a011f9","0.0001337","No"
"0x018a06f3411fcf6517e3f28fb7ffb1414067d8e2","0.0001337","No"
"0x018a1f26452dc0fbd717be0a26aec3d6e1c6a567","0.0001337","No"
"0x018a3833ccc9d365195441c32e2202f2cc9e5f16","0.0001337","No"
"0x018a6f84c8efa7d37e71c7d52bb8964d63c92ca9","0.0001337","No"
"0x018aa0051195ec2af7f5e168fc3930db77d4bafd","0.0001337","No"
"0x018b0033e95bfdbee98099699df77372fac17cc8","0.0001337","No"
"0x018b0e2e662d86871a7cf3ee285e2ba1737eaf33","0.0001337","No"
"0x018b3a63c6780258c0ea0207970dfc94208ed80b","0.0001337","No"
"0x018b50d9899b9e5680f8d120ba9c6af54583633a","0.0001337","No"
"0x018c3c90dc51a9d1c76923c2b3c5f478e4f8c87e","0.0001337","No"
"0x018c6cf0f5f7d58045e77c1bc58535ee2ab8bff6","0.0001337","No"
"0x018d00b6ea67739b7367b3481cd357c68f5d24ad","0.0001337","No"
"0x018d2ce9291c3a419cacece7a0ada779b5fb5927","0.0001337","No"
"0x018d698acc5e74e06542d73d00915b12ff825211","0.0001337","No"
"0x018d7385e5c14282b34c9dc815582065d5c29b39","0.0001337","No"
"0x018d88b7cee0b46bcb6b2c7703d6525c4d3eec7e","0.0001337","No"
"0x018d9c5f135a0715fba635e53d8d47f4cf2009a0","0.0001337","No"
"0x018e73731eb460cc8c397ba1c0c91fc980535018","0.0001337","No"
"0x018ec7dc7617bf4a282b608c454adff5ea204ce2","0.0001337","No"
"0x018eeb12b187546ec11c5b05729ace69b590e336","0.0001337","No"
"0x018ff071d63d707f51879bb9e6a84c75a430afa3","0.0001337","No"
"0x019023708e99063d0af7cdff35eb83347822d801","0.0001337","No"
"0x019030df5e66de365da9ff3ba91e380acccbf59b","0.0001337","No"
"0x0190bfe1996baf6d869b65043d242373ad5add56","0.0001337","No"
"0x0190d4a3d93ee7ac848a4db2d47af4e49ec7fcb7","0.0001337","No"
"0x0191466fdd5b96313b3ca940d0fdd6e2b95fa633","0.0001337","No"
"0x0191bbba9ada16e394f3b0b0cdfa519ceeb4a8c8","0.0001337","No"
"0x01920129540c71b4c1dddaec5833fe9f2e6b5435","0.0001337","No"
"0x0192065ebf19c6c8dd247cbfdf8f357b9a63ac5f","0.0001337","No"
"0x019220d2ecde6246867f5292a36e2fa576a9a827","0.0001337","No"
"0x019228e2b50948914c7a4019b8c8d7e1c9bc4bc2","0.0001337","No"
"0x0192aea823e7cdeeda09893c54eb4f7129624e58","0.0001337","No"
"0x0192d07ff5da1e987ebf24a3dc53675a5e232c82","0.0001337","No"
"0x01930793dd58f9d2520dd2604aca38976dbc7fd2","0.0001337","No"
"0x01931b2b4f8bdce2b5c321cef1c518ed7bee1a96","0.0001337","No"
"0x01935bd6afe81520eaaad0c3ac2b8128204ca2df","0.0001337","No"
"0x0194138a4090303885c3252576700bb0b4d0c3cb","0.0001337","No"
"0x019415d05eb0c5d1090900eded1b62086943eb6d","0.0001337","No"
"0x019419b162360d025a17632ea30ba5cf75577619","3.00754189119044","No"
"0x01944e33d39449c753c4d9349f8c5bf40ebce9d7","0.0001337","No"
"0x019451ab3479dcdddebfa90f43770d65125bf71a","0.0001337","No"
"0x019463f2980861ce18aa60599f602dd097c80fb2","0.0001337","No"
"0x01948553410391cb54a68f7f514fa5cc6a9274f8","0.0001337","No"
"0x01948e31b5c8f3847b93a8f6b4f2b1de6a4fa95e","0.0001337","No"
"0x0194b183b94c2451d2ec8d100439d347ffe4ef76","0.0001337","No"
"0x0194c141c01061c60b93c0349557476b973addea","0.0001337","No"
"0x0194f6b2cd2061b50169ee2c81cd95f982cc0a05","0.0001337","No"
"0x019586cd1122f7d10eeacd3eb9ec0a249c7876c3","0.0001337","No"
"0x019609b0379a54bd09c98461730a1cf51075d64a","0.0001337","No"
"0x01964b4908344178c1964f9e7cbd90f852fb3f32","0.0001337","No"
"0x01966273bbc00083b61c9db42a4036dcfb535010","0.0001337","No"
"0x0196bda02db02a49a1cbbb0b0fbb3f1f1e90d633","0.0001337","No"
"0x0196be0c9aa352a84976ed3615f7ccfc1a82ed8d","0.0001337","No"
"0x01971630fcc46139b757489ec7d5433225727c0a","0.0001337","No"
"0x01973cc8260828992d0cdc7fa45bdac982e0e366","0.0001337","No"
"0x01974e78652e79c5510d616599fc1728318caa7b","0.0001337","No"
"0x01975549c8cfc909802d07c90b7b48ed2d7d6195","0.0001337","No"
"0x019765fb08b3f476299277342905c3e4724cf7e1","0.0001337","No"
"0x0197a0836c486af484256fa676d348cca620d4b2","0.0001337","No"
"0x0197f33dba1642080677a233a7cef5bf904152f2","0.0001337","No"
"0x019823705aa1d66ea2a6920ecc2f92215d149071","0.0001337","No"
"0x01982526c1aa3eeafe7a8a77b25c1697695cf51a","4.07362387909973","No"
"0x0198291199bcfa67e6cde9a58585c5865c5e9d57","0.0001337","No"
"0x0198636fd963add14af0dc54ff65d7b40e36763f","0.0001337","No"
"0x0198a5b8e08cc8caae95071d6badfa27c3332c76","0.0001337","No"
"0x0198a7b8f4b92a5ac8b163c9fbcdd5ee2e093a5d","0.0001337","No"
"0x0198d294ea7a9be1b44c2c1b0e92af1cea69a660","0.0001337","No"
"0x0199240e004d1eebeb9feaec1444d9d3f32d9cfb","0.0001337","No"
"0x0199947aafa59c9ea21a70f04a0eafbeb84cee4f","295.555382293294","No"
"0x01999c72cbb937bb5eb6267d6b749d1e6c2a23c7","0.0001337","No"
"0x019cd44be7073043d7e03b5a17d8e4d2c8685ad2","100.007554803013","No"
"0x01a8a00135b61a746923c353fdbbb270961c4c4b","3.48","No"
"0x01ac39a9459f8dc1a99f3ff8d9a798bfbc4e9b62","24","No"
"0x01b20cb503a6d1fee7f72f6d4c9bb5c8e8383ccb","5.8341E-14","No"
"0x01b3f713a5b953d5d603d4d4695084157816aae3","2.05643691747055","No"
"0x01b4aeeaf96fb7bdea015cf391590bb35ffe22bf","74.5609284398948","No"
"0x01c609a34ec457aa301d9f1ed5ef4c698bcc37cf","43.460328455737","No"
"0x01c69c3dfa45a3797508739e8ecd381d63907432","19.8158329573104","No"
"0x01cb5bd61c64818cc1d4a29f31a1f2d3771c0a0d","95.8068361506943","No"
"0x01cbc46218c47abb0f346b936cfdf0eec471edda","1","No"
"0x01ceaee53c842c4275a5056ce83d526d19f178d1","2","No"
"0x01d5be97bb2ff13d19724cc23a4f73dbc8b83a62","0.000167743457589575","No"
"0x01d77d6c0c03eda8cd8b988b5520495825592b06","33.4869068284442","No"
"0x01dea5781d6e938bfb6e1efd1351ec8bfeea3596","354.415441816874","No"
"0x01ea8631a612b52a768f8eb108533cc9d8e646b2","2.00387896812157","No"
"0x01eb6473764bc4bd80b8b4b9ab8c26e8b892f6c9","17.5044686176825","No"
"0x01eb8b68c35f4b89bd96e949a9ff061debcf1ec4","45","No"
"0x01ec631c7ce42629f5a823ba4aa101741a5825ce","5.75577527542117","No"
"0x01eebce3d6823af24e442af1eb329dde95ca95f2","3.50779399235559","No"
"0x01ef754f461fd19d4a7ed320c83967daabf3d303","62.2516079661893","No"
"0x01fd6faa2cc53c6a93d6fb098afe5936a28cc418","8.71862247482831","No"
"0x0207a0441329e7ed814c4bcfc2260f511cd8fd66","46.7260160069177","No"
"0x0215cc0adc4e29735a8ebb38833c2280676c029c","143.358666126741","No"
"0x0223c03fc817e2395ed64e2644c39a87d7732301","0.0783437361197426","No"
"0x02257ebd3a37b7ec1bbe510db32d15589c08fa41","15.7926436079111","No"
"0x0226316ca8a59c4e20e76ab56f0029a85d1e8673","1013.37908481675","No"
"0x023c20982111df6df15d5253437d345599177030","1.8198469917E-08","No"
"0x023e51556e40815dd2ab4ae748fb0d395cf2679e","7.11828984629142","No"
"0x023eacc4964847d2b9f33c2dc5c58416f403c838","3.46944071679801","No"
"0x0240c793072f3c3275a7e4f805226a98609cf35c","0.065674617501767","No"
"0x02422376aae4a6193f418df5b8fcaa01fbb0c920","17.2145334241605","No"
"0x0246ac92e03e4dc7f5f8b2f0d45493eaf33faf75","13.9811771298198","No"
"0x02498058ca580efc5fcc5f12d3feef90b7291671","5","No"
"0x024a87bd13b41627022d96db7c7ac1435fbef137","1.42856908468806","No"
"0x02508d6b1c69f7ea5a393ff88e4b378e5eead090","2.48027907079135","No"
"0x025414a2fee2c30ac83ce3a4ae7e38e6162178b7","30","No"
"0x0255e01770cd15b0dade491183378624b2cf0d0d","0.13338834435498","No"
"0x025c558815be15f168d51fd0e51e9b9920908700","5","No"
"0x025f1ba1bad528efc6bd45de71352e43dd456c26","275.347121232687","No"
"0x02604727c697b94c86bb46357d4e568afb19739d","106.003965712471","No"
"0x0263fc2281911af5c5fd50363916a7a8d10d2bc5","4.28801719785089","No"
"0x0267640eefc2a0c4ed2c3b7fc4cf7f920a215b4e","3.83159770954803","No"
"0x026e0212a90ff210b0b2f84b88d2c70aaa81b4be","18.5249365942926","No"
"0x027154dd3e3dd6db670e30092de6c2e675f2c187","0.209608402349512","No"
"0x02732cf2b2240b492717ae4879e9c67ce3063ff3","10.6281807833936","No"
"0x027b4dd192e72475fc7a500b5fe988289591fc6f","3","No"
"0x027d6765c4d5dacdd9ecb02930d5b4546bf16b29","1.87615172935601","No"
"0x027d95433720b76a6e9bb085e4406ecff1641a5a","2.74748688864653","No"
"0x028258051a5cebbdedfa6bb74853ba93b72f72ed","2.14035095780304","No"
"0x02827f17e54634dbcc85bc06362030c33ae1fb2f","20.2826412817178","No"
"0x02846902848d6bc544d2a3d3fd83cb330ec2d5d8","2.05228149962982","No"
"0x028b0363ffd8c9dc545a4eb60c085177cd31436b","2","No"
"0x028bae1a01798000f5611bdec7165b9734f872df","50.0743191549046","No"
"0x028bb82e627aec33e51157dd42456e67631d9470","13.7181956731229","No"
"0x028d415b66c600e8cb5de1c208abb9b03f103b1e","1.37397225014126","No"
"0x028d63f593b014e15ce8bece237c98b0c7351ce9","0.902632346554274","No"
"0x0290e61010a8c0d9cefd1f071603c240d339e501","1.19274071299504","No"
"0x0295a5533ca1ee59de3882f8a6ccdbf6aa2e4317","0.955191765746798","No"
"0x02964553a1dcc380c600a1abde00d138415e82db","4.67996813688263","No"
"0x0299ad100ae727b7b72317e1fac8da494dec9d05","0.001337","No"
"0x0299ce964abba53ee5587ee2430add9897e4b3e4","0.380701728784233","No"
"0x02a97c8ae0a256f9a74e67aca282d33a1970c9ca","1","No"
"0x02b0a95e88717ffb5f3e05f5641c508661c087a4","0.802138975001933","No"
"0x02b1742c67e5cce2f8e16c7d46d03ea3f24b1910","2.48525569983113","No"
"0x02b2ea6d2a06571eeae0319a60da51df164e4edf","2.44798448399629","No"
"0x02b762efb460e5aa71a7c954c4881bde4f755df3","0.916523763799491","No"
"0x02be14d1a0a199514ec43b5b78f92ed065b6666e","30.0802625423741","No"
"0x02c982e39a720937435133a064d667095fd38e70","0.481122664787716","No"
"0x02cae9c968b848f8fa6341b59c66725683e9d4dc","0.27706313263821","No"
"0x02dd3162b181a0ad725bab9b81382e6d26ce8df7","24.8725561221582","No"
"0x02dd96e423711cbfd3a95c92bf71cafd0033955f","4","No"
"0x02de68357262b3148d1c7ccb1b3016e3581436d8","0.507345258360327","No"
"0x02df8ccda6237fef9791b125cd20e9b6204c8c95","0.198573867634867","No"
"0x02e0c1fe3439aa025868a9abaee99e4af7d15a45","1.83468266714615","No"
"0x02e6b93f881697cbad628d54b442c24776a1b3a0","202.310045931983","No"
"0x02f4651cc576a41c2758bc8bacd525d44b5b814e","20.0080456069839","No"
"0x02febde59ee34acf2d6974367185b5b137b4ab03","158.85170101962","No"
"0x02fee4ee021ce1c22e82e5f2e305b1567e62cc5e","5.6410076758262","No"
"0x032dcf7f356e0e94db0c8246cb79ef58bf94af54","29.0791693206111","No"
"0x032e3ad5bee5a2f16aaf9fccac90a13fd10c5e99","211.885355288811","No"
"0x032f0f41b1c6560b4c75bab882a0790ec225fb30","0.679469296055427","No"
"0x033364510587d0f09703639343423143ba668bd8","22.8457100535025","No"
"0x03395c426eab2442dc9ce58af663258cde52b2ed","2.0159888553625","No"
"0x033c159b1cb5cf37123d7673d76165fcb90130e3","0.977970380786362","No"
"0x0341ab2d783648be716fa78a48eedf13f151335e","0.001337","No"
"0x034abd980982e806e949977cab5b5a6d40e6e130","1.00256205025217","No"
"0x034f41aed7ed6f4eae2de4a4d37dd3ae5fc310f1","3","No"
"0x03524a6105ca3c64d5fb88db2d1a22717af78000","20.2258345205424","No"
"0x035a223e276e712bafe3d0cb22e5184cfe14f87a","60.6198407895044","No"
"0x035d3d59234a313eb2a7635c29fe25ba8e2cd78b","1.00255713833069","No"
"0x03661aa6cd0062102cdf6d9a3fd632715f97fe5b","0.000442780778563328","No"
"0x03787c451b8b09c7a42cea8da14848fc8d737c92","1.44350263455925","No"
"0x037c8ecc9c602c723644c7c482b3525949ec9a4a","15.9809439909195","No"
"0x037e3c8aea30a22ad9369a48c715e0f0b1349755","0.001337","No"
"0x0398a42a41b89c0fb714ba73c6cdbd30cf0c3b26","0.0875890309190454","No"
"0x039b69771cc77aee58830bfc61bd77ae49f991cf","15","No"
"0x039ce055fce3c26be33704882608483cd032d748","151.353233699278","No"
"0x03a10e4c354333efabe7082b90fb4132a019b89e","29.9261012535489","No"
"0x03a493d043b71da48fd882161dae488abe112432","8.31712717893233","No"
"0x03aaf563d9343c088dd57befe02d625b8f4bca68","1.92911656204388","No"
"0x03b3197d5db265077bca7855a8b797875ee83b9a","0.001337","No"
"0x03b7a6cbe51646fb4dfb4f58aa1487b76d7ac1c9","25.0023045019035","No"
"0x03b831caaf032130aa932d35a6ffdc49ed593579","2.91545508724804","No"
"0x03b963429b6bff571a723672e4e5318e6f84403b","0.001337","No"
"0x03bedabd3e918bb537ed8eee31e8f40455d4fc69","4.2020176906561","No"
"0x03c10ee8ec9b8f1724387bf8ab0ea5f0655070a3","1.10889897216558","No"
"0x03c257aec44f2ddc2ffe76bb3877c7a5133bc223","2.74993188724615","No"
"0x03c4a2e6d11f131adcc40e3d866b39224474039f","2.00257212434199","No"
"0x03c6547a6935ec26dc9c9440bbe758afb2e06797","0.00404430786906728","No"
"0x03cadc5c519ba589b4c0914e05e91ade89391242","113.336090698902","No"
"0x03d2b9714c99afa55716b08e4aec732e10e490b0","7.98881960785728","No"
"0x03d2dbb94b0c334b937bae2a32a4007148953a5c","1.36036435721212","No"
"0x03d3a740a4be62fce124909a7947780f207de86c","31.2761326687029","No"
"0x03d5dbcbf7c4a3f683ecd6fd59678ff571e34346","2.93478143509889","No"
"0x03d80e1876fae80bb79ff50b2023254ec96cd4cf","1","No"
"0x03de01a95ab7d2b5132a6e178bcbdc53d26d905e","1","No"
"0x03dea852ba33c955771866f8345eed5b2006eb89","0.204733720647599","No"
"0x03e9ab863cc600a935452aefccb07991f5e410a3","0.001337","No"
"0x03f0434b0fe6ab12c0d96695b60d9df23f42a303","2.03739021304231","No"
"0x03f9731ad2c35a170cdbd0dfdc0ed59c8ec9b65a","26.2101819014003","No"
"0x0402bff224fa22c834d67552ed9c6f2ac8cf17d4","84.891623937835","No"
"0x040332330d98cf1ecea55cf583c08d717a072dec","2.23976533323004","No"
"0x0404041fff3bb5c4087495004b2550674c94f669","0.819732880021663","No"
"0x0409d2b1e217c44934193cd555e2cd252d6abbba","0.001337","No"
"0x040a2abc3833a4fd71cdb4d025763d753333b9de","9.38573873662443","No"
"0x040c0ede0c02290f95eae2674d5ad281eb664f2c","8.72597502062689","No"
"0x0416f41bb3cae93aa5c17eddc3cc462c005a100b","5.3857336940047","No"
"0x0419dde49037f1843e4b6a90dba31d60ad9898ff","0.258261882836967","No"
"0x041abd182e80021d44bf7838129da31006da571d","30.5773170761825","No"
"0x0422c8c3e0e2d365dc22b18e82afcfaf04202fd0","6.43937773625307","No"
"0x0425eb952b42287a4ff34e4b5bdc41b84fedbe0e","0.269115326411129","No"
